,Unnamed: 0,Unnamed: 0.1,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
1260,1259,1259,2016422,2016,DET,CLE,1506.981702,1650.009345,0.438392883,0.561607117,91,101,Cleveland,24,30,25,22,-190,27,26,20,18,170,200.5,4.5,A,2562,19,L ,99.75,99.75,82.75,0.438375,56.75,0.487875,26,0.3185,25.125,0.75675,87.125,0.437875,61.875,0.467625,25.25,0.3585,18.875,0.7795,1259,2016422,2016,DET,CLE,1506.981702,1650.009345,0.438392883,0.561607117,91,101,Cleveland,24,30,25,22,-190,27,26,20,18,170,200.5,4.5,A,2562,19,L ,103.25,104.25,84.75,0.465375,61.25,0.50325,23.5,0.368875,21.25,0.73675,82.25,0.46875,48.75,0.522375,33.5,0.384125,19.375,0.773125
1261,1261,1261,2016422,2016,MEM,SAS,1447.929073,1771.996435,0.215880669,0.784119331,87,96,SanAntonio,26,18,26,26,-850,18,25,28,16,575,184,11.5,A,2563,8,L ,100.25,101.625,89.5,0.426625,70.75,0.459625,18.75,0.29875,23.75,0.777625,74.875,0.47525,48.125,0.514625,26.75,0.400625,25.5,0.791625,1261,2016422,2016,MEM,SAS,1447.929073,1771.996435,0.215880669,0.784119331,87,96,SanAntonio,26,18,26,26,-850,18,25,28,16,575,184,11.5,A,2563,8,L ,95.875,95,81.375,0.45175,59,0.49825,22.375,0.333,19,0.79475,79,0.45725,61.125,0.493,17.875,0.32775,21.875,0.7805
1262,1263,1263,2016423,2016,CHO,MIA,1562.765676,1602.420406,0.585980951,0.414019049,96,80,Miami,28,16,14,22,135,29,20,26,21,-155,197.5,-3,H,2564,5,W ,101.625,96,86.125,0.438,57.5,0.49875,28.625,0.32825,22.75,0.751,86.875,0.420875,61.5,0.457125,25.375,0.343125,20.5,0.701,1263,2016423,2016,CHO,MIA,1562.765676,1602.420406,0.585980951,0.414019049,96,80,Miami,28,16,14,22,135,29,20,26,21,-155,197.5,-3,H,2564,5,W ,103.625,96.125,86.375,0.44825,70,0.45925,16.375,0.404875,25.875,0.8005,84.75,0.445875,65.375,0.47675,19.375,0.33425,20.875,0.69025
1263,1264,1264,2016423,2016,DAL,OKC,1513.611305,1700.025879,0.378141932,0.621858068,108,119,OklahomaCity,33,24,32,30,-450,18,30,31,29,375,204,8,A,2565,0,L ,103.375,108,80.375,0.464,51.875,0.53,28.5,0.354625,23.5,0.81475,84.5,0.47275,58.375,0.50325,26.125,0.377375,24.375,0.750125,1264,2016423,2016,DAL,OKC,1513.611305,1700.025879,0.378141932,0.621858068,108,119,OklahomaCity,33,24,32,30,-450,18,30,31,29,375,204,8,A,2565,0,L ,106.75,111.375,87.625,0.451125,60.625,0.503125,27,0.32625,25.125,0.75675,83.875,0.479125,58.5,0.5225,25.375,0.381125,28.875,0.739
1264,1262,1262,2016423,2016,IND,TOR,1518.444437,1633.51808,0.478320885,0.521679115,100,83,Toronto,16,26,16,25,-115,28,29,16,27,-105,193.5,1,H,2566,0,W ,104.125,100.125,82.75,0.47625,60.375,0.52325,22.375,0.344875,22.25,0.76625,84.375,0.436625,55.75,0.499,28.625,0.3155,22,0.79825,1262,2016423,2016,IND,TOR,1518.444437,1633.51808,0.478320885,0.521679115,100,83,Toronto,16,26,16,25,-115,28,29,16,27,-105,193.5,1,H,2566,0,W ,94.125,97,82.5,0.42275,61.25,0.455125,21.25,0.330375,21.5,0.788,80.875,0.441625,54.125,0.483875,26.75,0.356,20.875,0.769
1265,1265,1265,2016423,2016,POR,LAC,1568.398898,1649.842268,0.526679774,0.473320226,96,88,LAClippers,19,21,27,21,-125,22,27,21,26,105,208.5,1.5,H,2567,6,W ,108.375,101,85,0.467875,57.375,0.502875,27.625,0.40725,23.125,0.794,89.375,0.429625,67.625,0.465625,21.75,0.33275,25.125,0.68075,1265,2016423,2016,POR,LAC,1568.398898,1649.842268,0.526679774,0.473320226,96,88,LAClippers,19,21,27,21,-125,22,27,21,26,105,208.5,1.5,H,2567,6,W ,101.375,100.625,86.25,0.43475,59.875,0.48725,26.375,0.31375,24.25,0.739875,84.625,0.446,55.875,0.50775,28.75,0.321125,22.125,0.74
1266,1268,1268,2016424,2016,BOS,ATL,1570.594869,1608.915377,0.587843034,0.412156966,104,95,Atlanta,21,27,25,19,-120,24,22,24,22,100,203,1,H,2568,12,W ,104.875,97.625,85.125,0.4485,61,0.48975,24.125,0.351,26.625,0.769875,87.25,0.430625,60.875,0.48675,26.375,0.30025,19.875,0.74925,1268,2016424,2016,BOS,ATL,1570.594869,1608.915377,0.587843034,0.412156966,104,95,Atlanta,21,27,25,19,-120,24,22,24,22,100,203,1,H,2568,12,W ,104.25,102.875,89.125,0.435625,60.875,0.475375,28.25,0.363125,23.125,0.74925,87.5,0.43975,54,0.50975,33.5,0.3275,19.625,0.7525
1267,1269,1269,2016424,2016,DET,CLE,1498.185623,1658.805424,0.413635702,0.586364298,98,100,Cleveland,25,28,28,19,-270,28,24,26,20,230,197.5,6.5,A,2569,11,L ,97.25,99.5,82.25,0.432,56.25,0.481375,26,0.313375,24.625,0.735125,85.625,0.4405,59,0.472,26.625,0.363625,18.625,0.7845,1269,2016424,2016,DET,CLE,1498.185623,1658.805424,0.413635702,0.586364298,98,100,Cleveland,25,28,28,19,-270,28,24,26,20,230,197.5,6.5,A,2569,11,L ,100.25,104.125,83.75,0.45775,59.625,0.500875,24.125,0.348625,21,0.716875,83.5,0.455375,48.5,0.50775,35,0.377125,19.875,0.777625
1268,1267,1267,2016424,2016,HOU,GSW,1551.022081,1787.725687,0.312828407,0.687171593,94,121,GoldenState,29,27,41,24,-450,29,27,20,18,375,217.5,8.5,A,2570,13,L ,110.25,106.75,89,0.46225,56.375,0.5305,32.625,0.353875,26.125,0.672625,86.75,0.450125,56.375,0.486,30.375,0.37675,23.25,0.718125,1267,2016424,2016,HOU,GSW,1551.022081,1787.725687,0.312828407,0.687171593,94,121,GoldenState,29,27,41,24,-450,29,27,20,18,375,217.5,8.5,A,2570,13,L ,96.875,103.75,87.625,0.408625,62.375,0.4585,25.25,0.2925,24.875,0.7465,85.625,0.4565,53,0.5085,32.625,0.36475,17.75,0.7455
1269,1266,1266,2016424,2016,MEM,SAS,1444.365217,1775.560291,0.209016183,0.790983817,95,116,SanAntonio,25,22,37,32,-2000,19,26,21,29,1000,181.5,13.5,A,2571,5,L ,98.625,101.875,86.75,0.42775,68.875,0.454875,17.875,0.321875,24.5,0.775,76.125,0.466625,49.25,0.503125,26.875,0.398,25.5,0.79975,1266,2016424,2016,MEM,SAS,1444.365217,1775.560291,0.209016183,0.790983817,95,116,SanAntonio,25,22,37,32,-2000,19,26,21,29,1000,181.5,13.5,A,2571,5,L ,96.375,98.5,80.25,0.457625,58.625,0.506375,21.625,0.3285,20,0.801875,78.375,0.46525,59.875,0.49675,18.5,0.35525,24.125,0.78925
