,date,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Open OU,Unnamed: 19,Close OU,Unnamed: 21,h_team,h_1st,h_2nd,h_3rd,h_4th,h_5th,h_6th,h_7th,h_8th,h_9th,h_final,h_ML,h_win,v_win,Past_10_v,Past_10_h,season,neutral,team1,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
348,2014507,507,963,V,HOU,BPEACOCK-R,0,0,1,0,0,0,1,0,0,2,210,184,9,105,8.5,-120,DET,2,0,0,0,0,1,0,0,0,3,-240,1,0,0.8,0.7,2014,0,DET,1549.449,1424.877,0.701667117,0.298332883,1550.116,1424.21,1547.789,1426.022,Rick Porcello,Brad Peacock,50.725,47.425,-16.2103,-2.0868,0.680876095,0.319123905,1548.527,1425.284,3,2
349,2014508,508,909,V,BAL,UJIMENEZ-R,0,2,0,1,0,0,0,0,0,3,145,153,7.5,100,7,-125,TAM,1,0,0,0,0,0,0,0,0,1,-165,0,1,0.3,0.3,2014,0,TBD,1511.98,1518.953,0.524484224,0.475515776,1509.96,1520.973,1514.913,1516.379,David Price,Ubaldo Jimenez,55.402,51.951,23.4906,12.784,0.547691642,0.452308358,1512.781,1518.51,1,3
350,2014508,508,905,V,MIN,KCORREIA-R,0,0,0,0,0,2,2,0,0,4,150,150,8,-110,8.5,-118,CLE,1,1,0,0,2,1,3,1,0,9,-170,1,0,0.6,0.7,2014,0,CLE,1503.484,1466.62,0.586705202,0.413294798,1505.788,1464.316,1506.416,1465.12,Justin Masterson,Kevin Correia,53.542,45.997,12.2717,0.4982,0.609127862,0.390872138,1508.552,1462.984,9,4
351,2014508,508,913,V,PHI,ABURNETT-R,0,1,0,0,1,0,1,0,3,6,105,135,8.5,-110,9,-105,TOR,0,3,1,0,1,2,3,2,0,12,-115,1,0,0.4,0.5,2014,0,TOR,1504.474,1474.333,0.577290555,0.422709445,1507.128,1471.679,1500.717,1470.324,R.A. Dickey,A.J. Burnett,51.254,54.427,11.8064,25.6338,0.558114753,0.441885247,1503.532,1467.51,12,6
352,2014508,508,915,V,COL,FMORALES-L,0,0,0,0,0,0,0,0,0,0,120,114,9.5,-120,9,100,TEX,0,2,0,0,0,1,2,0,0,5,-135,1,0,0.4,0.5,2014,0,TEX,1510.375,1510.092,0.534889254,0.465110746,1513.005,1507.462,1510.879,1509.756,Matt Harrison,Franklin Morales,51.567,47.825,5.8985,-7.3602,0.5550121,0.4449879,1513.363,1507.272,5,0
353,2014508,508,907,V,HOU,DKEUCHEL-L,0,0,0,0,3,0,1,0,2,6,205,171,8.5,-110,9,-110,DET,0,1,0,1,0,0,0,0,0,2,-230,0,1,0.7,0.7,2014,0,DET,1550.116,1424.21,0.703272097,0.296727903,1546.073,1428.253,1548.527,1425.284,Drew Smyly,Dallas Keuchel,50.38,46.722,-17.7942,-5.4661,0.684953907,0.315046093,1544.652,1429.159,2,6
354,2014509,509,977,V,ARI,BMCCARTHY-R,0,0,2,0,1,0,0,0,0,3,120,-134,9,-125,9,-110,CWS,0,0,0,7,0,0,1,1,0,9,-135,1,0,0.4,0.5,2014,0,CHW,1481.475,1471.196,0.549171997,0.450828003,1484.359,1468.311,1483.877,1469.95,Andre Rienzo,Brandon McCarthy,45.271,48.909,-15.2327,8.3096,0.519335451,0.480664549,1487.009,1466.819,9,3
355,2014509,509,967,V,MIN,PHUGHES-R,0,0,0,0,0,0,2,0,0,2,186,195,7.5,-110,8.5,-116,DET,0,0,0,0,0,0,0,0,1,1,-211,0,1,0.5,0.6,2014,0,DET,1546.073,1464.316,0.647663875,0.352336125,1544.18,1466.21,1544.652,1462.984,Justin Verlander,Phil Hughes,57.037,47.89,14.1893,10.2789,0.654484538,0.345515462,1542.731,1464.906,1,2
356,2014509,509,953,V,PHI,RHERNANDE-R,0,0,1,0,1,0,0,0,0,3,110,112,7.5,-120,7,100,NYM,1,0,0,0,0,0,0,1,0,2,-125,0,1,0.4,0.6,2014,0,NYM,1489.58,1471.679,0.56000973,0.43999027,1487.904,1473.355,1491.157,1467.51,Jenrry Mejia,Fausto Carmona,45.814,46.126,-21.4367,-12.0179,0.556617595,0.443382405,1489.494,1469.173,2,3
357,2014509,509,971,V,BOS,CBUCHHOLZ-R,0,0,0,0,0,0,0,0,0,0,140,145,8.5,-110,8.5,-116,TEX,1,0,2,0,5,0,0,0,0,8,-155,1,0,0.5,0.5,2014,0,TEX,1513.005,1546.828,0.485867332,0.514132668,1516.997,1542.836,1513.363,1544.731,Yu Darvish,Clay Buchholz,59.755,53.585,43.757,9.071,0.54108941,0.45891059,1516.821,1541.273,8,0
358,2014509,509,963,V,HOU,SFELDMAN-R,0,0,1,0,0,0,1,0,1,3,150,142,8.5,-110,8.5,100,BAL,0,0,2,0,0,0,2,0,0,4,-170,1,0,0.7,0.7,2014,0,BAL,1520.973,1428.253,0.661927202,0.338072798,1521.788,1427.438,1518.51,1429.159,Wei-Yin Chen,Scott Feldman,50.107,52.898,4.0091,22.6117,0.632166304,0.367833696,1519.431,1428.239,4,3
359,2014509,509,969,V,CLE,CKLUBER-R,0,0,0,0,0,1,5,0,0,6,-115,107,8,-120,7.5,-105,TAM,0,0,0,1,1,0,0,0,1,3,105,0,1,0.8,0.3,2014,0,TBD,1509.96,1505.788,0.540454146,0.459545854,1507.426,1508.323,1512.781,1508.552,Jake Odorizzi,Corey Kluber,45.205,51.076,-23.8055,0.6251,0.509847613,0.490152387,1510.424,1510.909,3,6
360,2014509,509,951,V,STL,MWACHA-R,0,0,0,3,0,0,1,0,0,4,-130,-119,6.5,-120,7,-115,PIT,2,0,0,0,1,0,3,0,0,6,115,1,0,0.6,0.5,2014,0,PIT,1507.481,1541.724,0.485263407,0.514736593,1509.462,1539.742,1510.209,1542.447,Francisco Liriano,Michael Wacha,52.628,54.364,12.0414,8.366,0.497026019,0.502973981,1512.134,1540.522,6,4
361,2014509,509,975,V,NYY,MTANAKA-R,0,0,0,4,0,0,0,1,0,5,-115,-130,7,-120,7.5,100,MIL,0,0,0,0,0,2,0,0,1,3,105,0,1,0.4,0.5,2014,0,MIL,1515.955,1510.255,0.542637929,0.457362071,1513.855,1512.356,1512.098,1513.031,Yovani Gallardo,Masahiro Tanaka,50.864,51.48,1.6074,2.4205,0.53731407,0.46268593,1510.023,1515.106,3,5
362,2014509,509,955,V,COL,JCHACIN-R,0,0,0,1,1,0,0,0,1,3,160,149,7.5,-105,7,-130,CIN,1,1,0,0,0,0,0,1,1,4,-180,1,0,0.4,0.7,2014,0,CIN,1524.668,1507.462,0.559023716,0.440976284,1525.899,1506.231,1524.889,1507.272,Johnny Cueto,Jhoulys Chacin,58.032,52.385,26.5503,14.3397,0.580233924,0.419766076,1526.043,1506.118,4,3
363,2014510,510,915,V,MIN,KGIBSON-R,0,0,3,0,0,0,0,0,0,3,180,240,8,-105,8,-110,DET,0,6,0,0,0,0,3,0,0,9,-205,1,0,0.5,0.6,2014,0,DET,1544.18,1466.21,0.642673412,0.357326588,1546.264,1464.125,1542.731,1464.906,Max Scherzer,Kyle Gibson,61.759,46.219,36.2652,1.4335,0.687113546,0.312886454,1544.446,1463.19,9,3
364,2014510,510,917,V,HOU,CMCHUGH-R,0,1,1,0,0,0,0,0,2,4,155,131,8.5,-105,8.5,-115,BAL,0,0,0,0,0,1,1,1,1,5,-175,1,0,0.7,0.7,2014,0,BAL,1521.788,1427.438,0.664023732,0.335976268,1522.596,1426.63,1519.431,1428.239,Miguel Gonzalez,Collin McHugh,49.352,45.135,0.1034,-13.9637,0.677886345,0.322113655,1520.19,1427.479,5,4
365,2014510,510,919,V,CLE,ZMCALLIST-R,0,0,0,0,0,0,0,0,1,1,115,111,8,-110,8,100,TAM,0,0,1,2,2,0,2,0,0,7,-130,1,0,0.8,0.3,2014,0,TBD,1507.426,1508.323,0.533198972,0.466801028,1510.498,1505.251,1510.424,1510.909,Erik Bedard,Zach McAllister,46.392,51.128,-18.8846,0.423,0.506054639,0.493945361,1513.724,1507.61,7,1
366,2014510,510,903,V,STL,LLYNN-R,0,3,0,0,0,0,0,0,0,3,-125,-122,7.5,100,7,-125,PIT,0,0,0,4,0,0,0,0,0,4,110,1,0,0.7,0.6,2014,0,PIT,1509.462,1539.742,0.490963338,0.509036662,1510.97,1538.234,1512.134,1540.522,Edinson Volquez,Lance Lynn,44.443,51.009,-26.0239,-7.1722,0.466605173,0.533394827,1513.732,1538.923,4,3
367,2014510,510,905,V,PHI,KKENDRICK-R,2,1,0,0,0,0,1,0,1,5,135,111,7,-125,7,-115,NYM,2,0,0,0,0,2,0,0,0,4,-150,0,1,0.4,0.6,2014,0,NYM,1487.904,1473.355,0.555249937,0.444750063,1486.246,1475.013,1489.494,1469.173,Dillon Gee,Kyle Kendrick,53.432,46.46,14.7674,-10.3729,0.598651953,0.401348047,1487.672,1470.995,4,5
368,2014510,510,927,V,ARI,WMILEY-L,0,0,0,0,3,0,1,0,0,4,110,107,9,-110,8.5,-108,CWS,0,0,0,0,2,0,0,0,1,3,-125,0,1,0.3,0.5,2014,0,CHW,1484.359,1468.311,0.557379803,0.442620197,1482.779,1469.892,1487.009,1466.819,Jose Quintana,Wade Miley,52.535,49.25,18.8987,11.1155,0.574242486,0.425757514,1485.369,1468.459,3,4
369,2014510,510,925,V,NYY,CSABATHIA-L,0,0,2,0,0,1,1,0,0,4,125,112,8,100,7.5,-110,MIL,1,0,3,0,0,0,1,0,0,5,-140,1,0,0.4,0.5,2014,0,MIL,1513.855,1512.356,0.536630266,0.463369734,1515.18,1511.03,1510.023,1515.106,Kyle Lohse,CC Sabathia,53.234,48.523,12.9814,-11.8581,0.562639834,0.437360166,1511.252,1513.877,5,4
370,2014510,510,909,V,COL,JLYLES-R,2,0,3,2,0,3,0,0,1,11,105,105,8,100,8,100,CIN,0,1,0,0,0,1,0,0,0,2,-115,0,1,0.4,0.7,2014,0,CIN,1525.899,1506.231,0.562514467,0.437485533,1520.967,1511.163,1526.043,1506.118,Alfredo Simon,Jordan Lyles,49.692,47.126,-13.3386,-10.6455,0.55906047,0.44093953,1521.148,1511.013,2,11
371,2014510,510,921,V,BOS,JLESTER-L,0,1,1,4,0,0,0,2,0,8,-130,-129,9,100,9,105,TEX,0,0,0,2,1,0,0,0,0,3,115,0,1,0.5,0.4,2014,0,TEX,1516.997,1542.836,0.497353491,0.502646509,1514.134,1545.699,1516.821,1541.273,Martin Perez,Jon Lester,52.768,57.737,8.883,29.7792,0.469316077,0.530683923,1514.16,1543.933,3,8
372,2014511,511,969,V,CLE,JTOMLIN-R,0,3,0,0,0,2,0,1,0,6,130,125,7.5,-110,7.5,-105,TAM,1,0,0,1,0,0,0,3,0,5,-145,0,1,0.8,0.2,2014,0,TBD,1510.498,1505.251,0.541990678,0.458009322,1508.876,1506.872,1513.724,1507.61,Chris Archer,Josh Tomlin,51.255,47.126,3.1584,-17.5827,0.572668141,0.427331859,1511.988,1509.346,5,6
373,2014511,511,977,V,ARI,CANDERSON-R,1,0,0,0,2,0,0,0,2,5,105,-106,8.5,100,9,-120,CWS,0,0,0,0,0,1,0,0,0,1,-115,0,1,0.3,0.4,2014,0,CHW,1482.779,1469.892,0.5528861,0.4471139,1479.829,1472.842,1485.369,1468.459,Hector Noesi,Chase Anderson,44.598,47.4,-18.4334,1.598,0.530010604,0.469989396,1482.569,1471.259,1,5
374,2014511,511,975,V,NYY,DPHELPS-R,3,0,0,0,0,0,1,0,1,5,120,-102,8.5,100,7.5,100,MIL,0,0,2,0,0,3,0,0,1,6,-135,1,0,0.4,0.6,2014,0,MIL,1515.18,1511.03,0.540422692,0.459577308,1516.492,1509.718,1511.252,1513.877,Matt Garza,David Phelps,49.999,49.736,-1.8236,-4.9538,0.535207455,0.464792545,1512.583,1512.546,6,5
375,2014511,511,953,V,COL,JNICASIO-R,0,0,0,1,0,0,0,0,0,1,110,113,8.5,100,7.5,-110,CIN,1,0,1,1,1,0,0,0,0,4,-120,1,0,0.5,0.7,2014,0,CIN,1520.967,1511.163,0.548494938,0.451505062,1522.972,1509.158,1521.148,1511.013,Homer Bailey,Juan Nicasio,51.635,48.927,-2.3265,-2.4487,0.549140928,0.450859072,1523.15,1509.012,4,1
376,2014511,511,951,V,PHI,CHAMELS-L,0,1,0,2,0,0,0,0,1,4,120,111,7,-120,6.5,-110,NYM,1,0,0,0,0,0,0,0,3,5,-135,1,0,0.5,0.6,2014,0,NYM,1486.246,1475.013,0.550531265,0.449468735,1487.517,1473.742,1487.672,1470.995,Jon Niese,Cole Hamels,51.9,53.76,8.1028,24.2661,0.535219626,0.464780374,1488.999,1469.668,5,4
377,2014511,511,961,V,STL,SMILLER-R,4,0,0,0,0,0,0,2,0,6,105,-115,7.5,-105,7.5,-110,PIT,0,0,0,2,0,0,1,1,1,5,-115,0,1,0.6,0.6,2014,0,PIT,1510.97,1538.234,0.495302865,0.504697135,1509.513,1539.692,1513.732,1538.923,Charlie Morton,Shelby Miller,49.325,49.541,-2.8388,-13.5407,0.513683867,0.486316133,1512.207,1540.449,5,6
378,2014511,511,967,V,HOU,JCOSART-R,3,0,0,0,0,0,2,0,0,5,150,163,8.5,-115,8.5,-115,BAL,0,0,2,0,0,0,0,0,0,2,-170,0,1,0.6,0.7,2014,0,BAL,1522.596,1426.63,0.666095896,0.333904104,1519.374,1429.852,1520.19,1427.479,Chris Tillman,Jarred Cosart,53.093,48.706,17.4323,2.6602,0.680675436,0.319324564,1516.862,1430.807,2,5
379,2014511,511,971,V,BOS,JLACKEY-R,3,1,0,0,0,0,1,0,0,5,-120,-108,9.5,100,9.5,100,TEX,0,0,0,1,0,0,1,0,0,2,110,0,1,0.4,0.3,2014,0,TEX,1514.134,1545.699,0.48911481,0.51088519,1512.046,1547.787,1514.16,1543.933,Robbie Ross,John Lackey,45.641,54.548,-23.2979,14.1282,0.438149897,0.561850103,1512.348,1545.746,2,5
380,2014511,511,965,V,MIN,SDEDUNO-R,0,0,0,0,0,0,1,3,0,4,165,140,8.5,-105,9.5,-105,DET,1,0,0,1,1,0,0,0,0,3,-185,0,1,0.5,0.6,2014,0,DET,1546.264,1464.125,0.648165506,0.351834494,1544.368,1466.021,1544.446,1463.19,Robbie Ray,Samuel Deduno,47.851,48.776,-28.7264,14.6593,0.588109127,0.411890873,1542.776,1464.86,3,4
381,2014512,512,913,V,TEX,CLEWIS-R,0,0,2,1,0,1,0,0,0,4,-135,-140,9,-120,9,-120,HOU,0,0,0,0,0,0,0,0,0,0,120,0,1,0.5,0.3,2014,0,HOU,1429.852,1512.046,0.41702659,0.58297341,1427.77,1514.128,1430.807,1512.348,Brad Peacock,Colby Lewis,47.529,51.771,-3.0033,5.6071,0.403935745,0.596064255,1428.813,1514.342,0,4
382,2014512,512,911,V,DET,RPORCELLO-R,0,0,0,2,0,0,0,2,0,4,-115,-105,9,-110,9,105,BAL,0,1,0,0,0,0,0,0,0,1,105,0,1,0.2,0.6,2014,0,BAL,1519.374,1544.368,0.498569523,0.501430477,1517.149,1546.593,1516.862,1542.776,Bud Norris,Rick Porcello,49.004,50.857,-1.2408,-14.8849,0.520148899,0.479851101,1514.517,1545.121,1,4
383,2014512,512,919,V,NYM,BCOLON-R,1,0,0,0,1,2,2,3,0,9,135,153,8.5,-110,8.5,-123,NYY,0,4,0,0,0,3,0,0,0,7,-150,0,1,0.6,0.4,2014,0,NYY,1509.718,1487.517,0.566099432,0.433900568,1507.589,1489.646,1512.546,1488.999,Hiroki Kuroda,Bartolo Colon,52.771,51.158,10.1896,4.7658,0.572535729,0.427464271,1510.39,1491.155,7,9
384,2014512,512,907,V,ATL,GFLOYD-R,0,0,0,0,1,0,0,0,1,2,107,-105,7,-110,7,-105,SFO,0,1,0,0,0,0,3,0,0,4,-117,1,0,0.6,0.8,2014,0,SFG,1522.654,1526.546,0.528905472,0.471094528,1524.418,1524.781,1520.25,1529.205,Tim Lincecum,Gavin Floyd,46.261,50.907,-13.4608,-4.8128,0.511823024,0.488176976,1522.096,1527.359,4,2
385,2014513,513,961,V,ATL,MMINOR-L,0,0,0,1,0,3,1,0,0,5,105,-110,7,-115,7,-120,SFO,0,0,0,0,0,0,0,0,0,0,-115,0,1,0.6,0.7,2014,0,SFG,1524.418,1524.781,0.533963993,0.466036007,1521.143,1528.057,1522.096,1527.359,Ryan Vogelsong,Mike Minor,46.208,51.217,-14.4901,-3.2665,0.510810967,0.489189033,1518.996,1530.459,0,5
386,2014513,513,979,V,COL,FMORALES-L,0,0,0,1,0,0,0,0,0,1,145,135,7.5,-120,7,-120,KAN,0,1,0,2,1,0,0,1,0,5,-165,1,0,0.5,0.5,2014,0,KCR,1510.498,1509.158,0.536402667,0.463597333,1512.828,1506.828,1508.673,1509.012,James Shields,Franklin Morales,56.129,47.617,26.3999,-8.5352,0.582080559,0.417919441,1510.706,1506.978,5,1
387,2014513,513,969,V,TEX,MHARRISON-L,0,0,0,0,0,0,0,0,0,0,-140,-114,8.5,-110,8,-115,HOU,0,3,0,1,4,0,0,0,0,8,125,1,0,0.6,0.4,2014,0,HOU,1427.77,1514.128,0.41121098,0.58878902,1432.605,1509.293,1428.813,1514.342,Dallas Keuchel,Matt Harrison,47.787,52.169,-1.4946,7.1863,0.400313105,0.599686895,1433.761,1509.394,8,0
388,2014513,513,953,V,PIT,GCOLE-R,1,0,0,0,0,0,0,1,0,2,110,103,7,-125,7.5,100,MIL,0,0,2,0,0,1,2,0,0,5,-125,1,0,0.8,0.6,2014,0,MIL,1516.492,1509.513,0.544464591,0.455535409,1518.53,1507.474,1512.583,1512.207,Marco Estrada,Gerrit Cole,53.77,52.553,16.2667,12.4691,0.543845792,0.456154208,1514.625,1510.165,5,2
389,2014513,513,977,V,NYM,ZWHEELER-R,4,0,1,2,4,0,0,0,1,12,120,126,8.5,-110,8.5,-113,NYY,3,0,0,1,1,0,0,1,1,7,-135,0,1,0.6,0.3,2014,0,NYY,1507.589,1489.646,0.560069301,0.439930699,1504.188,1493.048,1510.39,1491.155,Vidal Nuno,Zack Wheeler,49.587,48.482,-4.2206,-6.8197,0.565580576,0.434419424,1506.947,1494.598,7,12
390,2014513,513,965,V,DET,DSMYLY-L,0,0,0,0,0,0,0,0,4,4,105,-108,8.5,-115,9,105,BAL,1,0,0,0,0,0,0,0,0,1,-115,0,1,0.2,0.5,2014,0,BAL,1517.149,1546.593,0.492166095,0.507833905,1514.961,1548.781,1514.517,1545.121,Ubaldo Jimenez,Drew Smyly,51.927,49.829,11.9568,-20.1301,0.536607221,0.463392779,1512.08,1547.559,1,4
391,2014513,513,967,V,BOS,JPEAVY-R,1,0,0,1,0,1,3,0,0,6,-120,-134,8.5,-115,7.5,-110,MIN,0,5,0,0,1,0,0,0,2,8,110,1,0,0.4,0.5,2014,0,MIN,1466.021,1547.787,0.417625692,0.582374308,1468.2,1545.607,1464.86,1545.746,Ricky Nolasco,Jake Peavy,48.34,52.286,12.2435,2.8529,0.432673781,0.567326219,1466.97,1543.636,8,6
392,2014513,513,963,V,CLE,MASTERSON-R,0,0,1,0,0,0,3,0,0,4,115,118,9,105,9,-110,TOR,0,0,0,1,1,3,0,0,0,5,-130,1,0,0.8,0.5,2014,0,TOR,1502.872,1506.872,0.528750564,0.471249436,1504.16,1505.584,1499.412,1509.346,R.A. Dickey,Justin Masterson,51.266,53.472,12.9532,12.1683,0.522664449,0.477335551,1500.721,1508.036,5,4
393,2014514,514,913,V,DET,VERLANDER-R,0,0,2,3,1,1,0,0,0,7,-145,-113,8.5,100,7.5,-110,BAL,0,0,0,0,5,0,0,0,0,5,130,0,1,0.1,0.5,2014,0,BAL,1514.961,1548.781,0.485871646,0.514128354,1513.196,1550.546,1512.08,1547.559,Kevin Gausman,Justin Verlander,45.059,57.014,-21.6482,13.3715,0.433479679,0.566520321,1510.557,1549.082,5,7
394,2014514,514,919,V,CLE,CKLUBER-R,0,1,0,1,2,0,2,3,6,15,110,-102,9,-125,9,-125,TOR,0,0,0,0,1,1,0,0,2,4,-125,0,1,0.7,0.5,2014,0,TOR,1504.16,1505.584,0.532443826,0.467556174,1498.972,1510.772,1500.721,1508.036,Dustin McGowan,Corey Kluber,49.426,51.546,3.9903,3.7365,0.524357597,0.475642403,1495.631,1513.126,4,15
395,2014514,514,927,V,COL,JCHACIN-R,0,0,0,0,0,0,2,0,0,2,115,115,8,-115,7.5,105,KAN,0,3,0,0,0,0,0,0,0,3,-130,1,0,0.6,0.5,2014,0,KCR,1512.828,1506.828,0.543066492,0.456933508,1514.045,1505.611,1510.706,1506.978,Jason Vargas,Jhoulys Chacin,50.649,52.521,-0.4935,15.7403,0.516535451,0.483464549,1512.014,1505.67,3,2
396,2014514,514,929,V,NYY,MTANAKA-R,0,1,0,1,0,1,1,0,0,4,-170,-155,7,-110,6.5,105,NYM,0,0,0,0,0,0,0,0,0,0,150,0,1,0.4,0.5,2014,0,NYM,1493.048,1504.188,0.518498581,0.481501419,1490.263,1506.972,1494.598,1506.947,Rafael Montero,Masahiro Tanaka,47.4,51.856,-10.6549,7.8302,0.490166208,0.509833792,1492.002,1509.543,0,4
397,2014514,514,923,V,TEX,NTEPESCH-R,0,1,1,0,2,0,0,0,0,4,-104,-116,8.5,-120,8.5,-105,HOU,0,0,0,0,0,2,2,0,1,5,-106,1,0,0.6,0.5,2014,0,HOU,1432.605,1509.293,0.424751823,0.575248177,1434.294,1507.605,1433.761,1509.394,Scott Feldman,Nick Tepesch,52.753,48.198,20.4685,-10.1614,0.469810875,0.530189125,1435.287,1507.868,5,4
398,2014514,514,921,V,BOS,FDOUBRONT-L,2,0,2,1,1,1,0,0,2,9,-125,-127,9,105,8.5,100,MIN,0,0,1,0,0,0,0,1,2,4,110,0,1,0.3,0.4,2014,0,MIN,1468.2,1545.607,0.42374085,0.57625915,1465.828,1547.98,1466.97,1543.636,Kevin Correia,Felix Doubront,45.054,48.926,-2.9751,-11.5197,0.436843343,0.563156657,1464.5,1546.106,4,9
399,2014514,514,907,V,PIT,FLIRIANO-L,0,0,0,1,0,0,0,0,3,4,115,107,7.5,-115,7.5,-105,MIL,0,0,0,0,1,0,0,0,0,1,-130,0,1,0.7,0.5,2014,0,MIL,1518.53,1507.474,0.55027913,0.44972087,1515.945,1510.059,1514.625,1510.165,Wily Peralta,Francisco Liriano,50.186,52.066,-0.8648,10.2601,0.524926533,0.475073467,1512.187,1512.603,1,4
400,2014514,514,903,V,ATL,JTEHERAN-R,2,0,0,2,0,0,0,0,0,4,110,118,6.5,-120,7,105,SFO,3,1,0,1,2,1,0,2,0,10,-125,1,0,0.7,0.7,2014,0,SFG,1521.143,1528.057,0.524568928,0.475431072,1524.287,1524.913,1518.996,1530.459,Madison Bumgarner,Julio Teheran,54.482,54.329,24.5951,10.5327,0.538204999,0.461795001,1522.025,1527.43,10,4
401,2014515,515,959,V,BOS,CBUCHHOLZ-R,0,0,0,1,0,0,0,0,2,3,-125,-121,8.5,-110,7.5,-110,MIN,0,3,0,0,0,0,0,0,0,4,110,1,0,0.4,0.5,2014,0,MIN,1465.828,1547.98,0.417085369,0.582914631,1467.479,1546.329,1464.5,1546.106,Phil Hughes,Clay Buchholz,48.838,52.217,15.5899,3.5532,0.434793984,0.565206016,1466.089,1544.517,4,3
402,2014515,515,967,V,NYY,CWHITLEY-R,0,0,0,0,0,0,1,0,0,1,115,-114,8,100,7,-120,NYM,0,0,0,0,0,0,0,0,0,0,-130,0,1,0.4,0.5,2014,0,NYM,1490.263,1506.972,0.510491052,0.489508948,1488.769,1508.467,1492.002,1509.543,Jacob deGrom,Chase Whitley,47.4,47.4,-10.1426,-14.6264,0.51574275,0.48425725,1490.489,1511.056,0,1
403,2014515,515,963,V,BAL,WCHEN-L,0,0,0,2,0,0,0,0,0,2,115,125,7.5,100,7,105,KAN,0,0,0,1,0,0,0,0,0,1,-130,0,1,0.3,0.4,2014,0,KCR,1514.045,1513.196,0.535699735,0.464300265,1512.558,1514.683,1512.014,1510.557,Yordano Ventura,Wei-Yin Chen,49.831,50.444,-4.9632,4.3522,0.527599453,0.472400547,1510.555,1512.016,1,2
404,2014515,515,961,V,CLE,DSALAZAR-R,0,0,0,0,1,0,0,1,0,2,115,-105,9.5,-115,9.5,-105,TOR,0,2,0,0,2,0,0,0,0,4,-130,1,0,0.7,0.6,2014,0,TOR,1498.972,1510.772,0.517549999,0.482450001,1500.725,1509.019,1495.631,1513.126,J.A. Happ,Danny Salazar,47.027,48.901,-6.3732,-9.6679,0.514099163,0.485900837,1497.4,1511.358,4,2
405,2014515,515,953,V,PIT,WRODRIGEZ-L,0,0,0,0,2,1,0,0,0,3,150,137,8,-115,8,-120,MIL,0,0,1,0,1,0,0,0,2,4,-170,1,0,0.8,0.5,2014,0,MIL,1515.945,1510.059,0.542903645,0.457096355,1517.248,1508.757,1512.187,1512.603,Yovani Gallardo,Wandy Rodriguez,50.594,46.294,0.3666,-17.6626,0.559601478,0.440398522,1513.428,1511.362,4,3
406,2014516,516,925,V,SEA,CYOUNG-R,0,0,0,0,1,0,0,3,0,4,-125,-102,8,-120,8.5,-120,MIN,0,0,2,1,1,1,0,0,0,5,110,1,0,0.3,0.5,2014,0,MIN,1467.479,1487.172,0.506197954,0.493802046,1468.823,1485.829,1466.089,1486.316,Kyle Gibson,Chris Young,44.917,49.637,-4.0044,0.3807,0.500793963,0.499206037,1467.45,1484.955,5,4
407,2014516,516,905,V,CIN,ASIMON-R,3,0,0,0,0,0,0,0,0,3,-115,118,8,-120,8,100,PHI,0,0,0,0,0,0,0,0,0,0,105,0,1,0.6,0.3,2014,0,PHI,1470.301,1519.903,0.463222304,0.536777696,1468.226,1521.978,1465.904,1520.289,Kyle Kendrick,Alfredo Simon,46.219,47.832,-12.0367,-23.0723,0.479021882,0.520978118,1463.738,1522.455,0,3
408,2014516,516,901,V,MIL,KLOHSE-R,2,2,0,0,0,0,0,0,0,4,105,111,6.5,-110,6.5,-110,CUB,0,2,1,0,0,0,0,0,0,3,-115,0,1,0.4,0.4,2014,0,CHC,1467.944,1517.248,0.463648867,0.536351133,1466.63,1518.562,1469.909,1513.428,Jeff Samardzija,Kyle Lohse,53.126,52.673,15.4207,10.2695,0.478357179,0.521642821,1468.541,1514.795,3,4
409,2014516,516,903,V,NYM,JNIESE-L,0,0,0,0,2,0,0,0,0,2,120,131,7,-120,7.5,-110,WAS,3,0,2,0,0,0,0,0,0,5,-135,1,0,0.7,0.6,2014,0,WSN,1515.873,1488.769,0.573018734,0.426981266,1517.75,1486.892,1515.338,1490.489,Tanner Roark,Jon Niese,51.094,51.653,2.0351,9.1039,0.560202467,0.439797533,1517.29,1488.537,5,2
410,2014516,516,921,V,BAL,CTILLMAN-R,0,0,0,2,0,1,0,1,0,4,-115,-109,8,-105,7,-125,KAN,0,0,0,0,0,0,0,0,0,0,105,0,1,0.2,0.4,2014,0,KCR,1512.558,1514.683,0.531439124,0.468560876,1509.791,1517.45,1510.555,1512.016,Jeremy Guthrie,Chris Tillman,47.228,52.325,-17.5216,13.1177,0.488344843,0.511655157,1508.066,1514.505,0,4
411,2014516,516,907,V,ATL,ESANTANA-R,0,1,0,1,0,0,0,0,0,2,100,100,7,-105,6.5,-110,STL,0,1,0,1,3,0,0,0,0,5,-110,1,0,0.7,0.6,2014,0,STL,1534.984,1524.913,0.548875539,0.451124461,1536.965,1522.932,1535.992,1527.43,Lance Lynn,Ervin Santana,50.521,53.961,-6.2134,10.3447,0.525070439,0.474929561,1538.108,1525.314,5,2
