,lead_changes,h_Avg_pts,h_Avg_pts_alwd,h_fga,h_fg_pct,h_fg2a,h_fg2_pct,h_fg3a,h_fg3_pct,h_fta,h_ft_pct,h_opp_fga,h_opp_fg_pct,h_opp_fg2a,h_opp_fg2_pct,h_opp_fg3a,h_opp_fg3_pct,h_opp_fta,result,home_id1,opp_id_x,Date1,lead_changes,Avg_pts_alwd,Avg_pts,fg,fga,fg_pct,fg2a,fg2_pct,fg3a,fg3_pct,fta,opp_fga,opp_fg_pct,opp_fg2a,opp_fg2_pct,opp_fg3a,opp_fg3_pct,opp_fta,opp_ft_pct,home_id,opp_id_x,Date,season,neutral,opp_id_y,elo1_pre,elo2_pre,elo_prob1,elo_prob2,score1,score2
356,5.1,92.6,96.3,85.1,0.4222,65,0.4543,20.1,0.3129,20.2,0.7198,82.6,0.4497,62,0.484,20.6,0.3349,19.9,W,IND,LAL,12/15/14,6.3,108.4,102,41.1,85.9,0.4791,62.2,0.5165,23.7,0.3764,23.2,87,0.4372,67,0.4475,20,0.3877,24,0.7546,IND,LAL,12/15/14,2015,0,LAL,1442.4156,1411.932,0.67942356,0.32057644,110,91
357,6.6,110.2,100.2,79.7,0.5017,53.6,0.5503,26.1,0.4015,26.4,0.7463,83.4,0.4414,58.8,0.4844,24.6,0.322,25.6,W,LAC,DET,12/15/14,8.7,100.5,94.6,37.8,87.2,0.4362,63,0.4664,24.2,0.3521,21.6,84.1,0.4275,61.8,0.4614,22.3,0.3348,22.1,0.6901,LAC,DET,12/15/14,2015,0,DET,1654.7887,1319.0393,0.92472687,0.07527313,113,91
358,5,99.5,110.1,85.7,0.4305,61.7,0.4782,24,0.2804,26.1,0.7212,82.9,0.4808,57.3,0.54,25.6,0.3478,28.7,L,PHI,BOS,12/15/14,,,,,,,,,,,,,,,,,,,,PHI,BOS,12/15/14,2015,0,BOS,1262.2783,1384.1567,0.468556003,0.531443997,87,105
359,9.8,104.6,102.4,83.8,0.4532,54.4,0.4974,29.4,0.3726,22.1,0.797,81.3,0.4678,63.5,0.4906,17.8,0.377,24.8,L,PHO,MIL,12/15/14,7.7,104.5,99.4,37.8,80.9,0.466,55.6,0.5219,25.3,0.3401,27.9,83.1,0.4582,63.3,0.5072,19.8,0.2959,22.2,0.7916,PHO,MIL,12/15/14,2015,0,MIL,1524.2839,1422.4642,0.761653745,0.238346255,94,96
360,3.7,103.2,93.6,85.8,0.453,61.1,0.4835,24.7,0.3819,20.9,0.7865,85.6,0.4283,69.3,0.4575,16.3,0.3046,21.3,W,POR,SAS,12/15/14,7.2,96.3,101.4,37.4,85.7,0.4373,68.8,0.4536,16.9,0.351,20.8,82.7,0.4604,61,0.4848,21.7,0.3805,22.4,0.7755,POR,SAS,12/15/14,2015,0,SAS,1616.1289,1706.9633,0.5131873,0.4868127,108,95
361,6.9,103.4,96.1,85.6,0.4532,59.6,0.4925,26,0.3664,21.5,0.7604,81.8,0.4453,61.1,0.4745,20.7,0.3441,22,W,TOR,ORL,12/15/14,5.6,97.7,90.4,37.6,83,0.4535,60.4,0.4989,22.6,0.3371,20.3,78.2,0.4491,59.5,0.4836,18.7,0.334,18.5,0.7703,TOR,ORL,12/15/14,2015,0,ORL,1597.9149,1395.6976,0.850649289,0.149350711,95,82
362,6.4,93.6,98,81.4,0.4324,60.4,0.4721,21,0.3081,23.3,0.7025,82.7,0.4342,57.5,0.4633,25.2,0.3672,23,L,BRK,MIA,12/16/14,6.1,95.8,91.8,35.5,76.6,0.4671,54.1,0.5016,22.5,0.3814,22.4,74.1,0.4618,52.6,0.5106,21.5,0.3464,23.1,0.6818,BRK,MIA,12/16/14,2015,0,MIA,1476.754,1485.0839,0.628945467,0.371054533,91,95
363,4.7,108.5,98.6,84,0.4884,69.6,0.4989,14.4,0.453,24.9,0.8277,84.4,0.442,59,0.4762,25.4,0.3737,19.8,W,MEM,GSW,12/16/14,6.4,98.6,107.1,36.5,89.3,0.4082,69.3,0.4354,20,0.3073,25.5,87.5,0.4618,61,0.5065,26.5,0.3592,22.2,0.795,MEM,GSW,12/16/14,2015,0,GSW,1665.4856,1715.5958,0.571307759,0.428692241,105,98
364,8.3,111.7,104.2,84.2,0.509,64.6,0.5485,19.6,0.3779,24.9,0.7718,82.9,0.4701,63,0.5127,19.9,0.3351,24.6,W,NOP,UTA,12/16/14,8.7,101.5,93.2,40,82.7,0.4859,65.4,0.5129,17.3,0.4023,19.6,77.6,0.4504,59.7,0.4961,17.9,0.3015,25.4,0.6945,NOP,UTA,12/16/14,2015,0,UTA,1492.571,1352.8784,0.798955909,0.201044091,119,111
365,7,93,95.4,80.8,0.448,59.9,0.491,20.9,0.3392,17.4,0.833,77.4,0.4479,53.7,0.4795,23.7,0.3767,24,L,NYK,DAL,12/16/14,6,99.9,107.6,36.5,83.5,0.4373,59.1,0.4607,24.4,0.3949,22.8,87.9,0.4587,57.8,0.5035,30.1,0.3723,20.4,0.7869,NYK,DAL,12/16/14,2015,0,DAL,1407.7175,1601.8577,0.367742321,0.632257679,87,107
366,5,98.7,101.8,80.2,0.4545,66.6,0.4768,13.6,0.3365,29.4,0.7472,84.9,0.4504,61.7,0.5016,23.2,0.2998,24.7,L,SAC,OKC,12/16/14,4.1,96.5,97.4,35.4,81.8,0.433,59.3,0.488,22.5,0.2798,26.7,81.4,0.452,59.1,0.4994,22.3,0.3305,22.9,0.7314,SAC,OKC,12/16/14,2015,0,OKC,1449.8037,1562.5314,0.481691557,0.518308443,92,104
367,5.5,105.2,94.1,83.8,0.493,67.6,0.5056,16.2,0.4356,20.5,0.7282,81.6,0.4095,60.7,0.4534,20.9,0.2965,28.5,W,WAS,MIN,12/16/14,6,116,101.1,44.9,85.2,0.5268,63.9,0.5572,21.3,0.4487,21.8,84.3,0.4442,69.8,0.4685,14.5,0.3205,29.1,0.7436,WAS,MIN,12/16/14,2015,0,MIN,1577.3522,1380.7058,0.846529144,0.153470856,109,95
368,8.3,104.1,103.8,88.5,0.457,68.4,0.4873,20.1,0.3513,22.1,0.7483,89.2,0.4416,68.1,0.4665,21.1,0.3578,22.7,W,BOS,ORL,12/17/14,6.4,98.6,89.1,37.8,81.9,0.4623,59.4,0.5103,22.5,0.3389,20.6,78.5,0.445,59.5,0.4791,19,0.3353,16.8,0.7851,BOS,ORL,12/17/14,2015,0,ORL,1398.184,1392.7502,0.647239203,0.352760797,109,92
369,4.8,95.7,105.2,85.4,0.4299,66.5,0.4667,18.9,0.2904,22,0.7251,84.5,0.4822,59.5,0.5147,25,0.3946,18.8,L,CHO,PHO,12/17/14,5,103.6,104.5,37.4,85,0.44,62.2,0.4911,22.8,0.2921,28.7,86,0.4584,58,0.5008,28,0.3613,19.8,0.8037,CHO,PHO,12/17/14,2015,0,PHO,1395.1984,1515.5063,0.47080782,0.52919218,106,111
370,5.2,101.9,99,79.3,0.4804,57.7,0.538,21.6,0.3309,25.4,0.7412,81.2,0.468,60.2,0.5067,21,0.3568,19.8,L,CLE,ATL,12/17/14,6.2,99.7,104.6,37.7,80.7,0.468,58,0.5127,22.7,0.3492,22.9,82.3,0.4677,55.6,0.5116,26.7,0.3658,22.6,0.7987,CLE,ATL,12/17/14,2015,0,ATL,1546.2701,1574.4684,0.601884598,0.398115402,98,127
371,3.3,108.1,104.4,86,0.4655,62.9,0.4919,23.1,0.4042,24.8,0.7589,82.3,0.4392,59.6,0.478,22.7,0.3319,30.8,L,DEN,HOU,12/17/14,6.8,100.9,103.9,36.3,81.8,0.441,62,0.457,19.8,0.384,26.9,82.5,0.4365,48,0.5001,34.5,0.3483,26.8,0.752,DEN,HOU,12/17/14,2015,0,HOU,1487.8439,1633.5873,0.434547711,0.565452289,111,115
372,8.3,94.1,103.2,85.8,0.4006,61.4,0.4282,24.4,0.3319,24.5,0.7132,80.6,0.4843,58.3,0.5106,22.3,0.4135,20.4,L,DET,DAL,12/17/14,6.6,102.3,108.8,37.6,85.6,0.4396,60.7,0.4589,24.9,0.4022,22.8,87,0.4616,57.1,0.5045,29.9,0.3803,22.5,0.7783,DET,DAL,12/17/14,2015,0,DAL,1317.0846,1613.0613,0.244505893,0.755494107,106,117
373,6.5,109.7,100.1,79.4,0.4947,53.8,0.5436,25.6,0.3913,29.2,0.7203,84.7,0.439,60.9,0.4831,23.8,0.3061,25.5,W,LAC,IND,12/17/14,6.2,99.4,96.4,37,80.4,0.4614,61.2,0.4956,19.2,0.3377,27.9,85.2,0.43,64.1,0.4565,21.1,0.3383,22,0.7328,LAC,IND,12/17/14,2015,0,IND,1656.7434,1451.593,0.852781679,0.147218321,102,100
374,6.1,90,99.9,72.5,0.4417,51.2,0.4721,21.3,0.364,25.1,0.7399,75.1,0.49,50.6,0.5304,24.5,0.4051,21.5,L,MIA,UTA,12/17/14,8.5,100.6,94,39.1,80.4,0.4858,63.7,0.5134,16.7,0.3997,21.1,77,0.4576,58.1,0.4999,18.9,0.3175,24.3,0.7106,MIA,UTA,12/17/14,2015,0,UTA,1493.6688,1349.8152,0.802775775,0.197224225,87,105
375,3.7,102.8,94.6,86.8,0.4482,62.8,0.477,24,0.3723,21.9,0.754,84.3,0.4397,68.4,0.4674,15.9,0.3197,21.9,W,POR,MIL,12/17/14,8.6,104.8,100.6,38.4,81.6,0.4693,56.4,0.5304,25.2,0.3288,28.1,82.8,0.4613,63,0.5032,19.8,0.3222,23,0.7857,POR,MIL,12/17/14,2015,0,MIL,1627.9717,1431.2418,0.846591581,0.153408419,104,97
376,5.9,106.8,98.3,81.5,0.4885,59.1,0.5173,22.4,0.3959,25.1,0.7461,87.5,0.4366,66.3,0.455,21.2,0.3909,18.1,L,SAS,MEM,12/17/14,6.8,98.2,101.8,37.6,84.7,0.4464,60.8,0.4751,23.9,0.3519,20.6,84.2,0.4625,66.9,0.491,17.3,0.341,24.1,0.7453,SAS,MEM,12/17/14,2015,0,MEM,1695.1205,1672.4218,0.669585402,0.330414598,116,117
377,6.8,104.6,95,84.7,0.4652,59.2,0.502,25.5,0.3844,21.3,0.7574,82.2,0.4404,60.3,0.4694,21.9,0.3507,21,W,TOR,BRK,12/17/14,3.7,98.8,95.1,37,81.7,0.4531,57.6,0.4888,24.1,0.3657,21.6,81.1,0.4417,60.8,0.4756,20.3,0.3265,22.3,0.7919,TOR,BRK,12/17/14,2015,0,BRK,1600.8623,1468.1691,0.792406016,0.207593984,105,89
378,8.6,105.3,102.7,85.6,0.4556,64.8,0.4782,20.8,0.3775,25.3,0.7607,87.9,0.4443,69.2,0.4533,18.7,0.4167,22.3,W,CHI,NYK,12/18/14,8.4,105.1,96.6,38.5,82.5,0.468,59.8,0.4979,22.7,0.3819,25.1,78.8,0.4701,59.7,0.49,19.1,0.4252,19.1,0.7656,CHI,NYK,12/18/14,2015,0,NYK,1592.4015,1396.5139,0.845960805,0.154039195,103,97
379,5.9,109.7,97.9,84.3,0.5089,58.9,0.5602,25.4,0.3922,18.7,0.7543,87,0.4422,67,0.4764,20,0.3257,20,W,GSW,OKC,12/18/14,3.6,97.9,99.5,37,83.1,0.4446,60.6,0.4971,22.5,0.2927,24.4,83.5,0.4474,60.8,0.485,22.7,0.3459,22.8,0.7421,GSW,OKC,12/18/14,2015,0,OKC,1708.6597,1573.6285,0.794611228,0.205388772,114,109
380,7.3,95.6,94,83.4,0.4076,49.4,0.4645,34,0.3227,24,0.6811,83.4,0.4314,60.8,0.4928,22.6,0.2632,22.9,L,HOU,NOP,12/18/14,5,101.5,97.5,39,82.8,0.4727,63.1,0.5008,19.7,0.3808,21.3,84.2,0.4444,65.2,0.4795,19,0.3227,21.6,0.7482,HOU,NOP,12/18/14,2015,0,NOP,1638.8898,1495.6343,0.802230097,0.197769903,90,99
381,5.8,99.4,102,78.3,0.467,64.4,0.4919,13.9,0.343,29.8,0.754,84.5,0.4503,61.4,0.4933,23.1,0.3188,25,L,SAC,MIL,12/18/14,9.2,107.1,102.3,39.2,81,0.4849,56.9,0.5512,24.1,0.3277,29.2,82.9,0.4633,62.6,0.4958,20.3,0.3509,23.1,0.802,SAC,MIL,12/18/14,2015,0,MIL,1438.7065,1429.1559,0.652630927,0.347369073,107,108
382,7.3,103.4,101.4,88.2,0.459,67.8,0.49,20.4,0.3561,21.2,0.7371,90,0.4362,70,0.4544,20,0.373,20.6,W,BOS,MIN,12/19/14,5.6,118.3,101.1,46.1,85.5,0.5394,64,0.5758,21.5,0.4454,21.5,84.6,0.4483,70.6,0.4718,14,0.3293,28.5,0.7163,BOS,MIN,12/19/14,2015,0,MIN,1407.7142,1377.5153,0.679066498,0.320933502,114,98
383,5,101.7,97.5,79.1,0.4777,58,0.5315,21.1,0.3339,26,0.7414,80.5,0.4672,60.2,0.5049,20.3,0.3556,19.5,W,CLE,BRK,12/19/14,4,97.1,93.8,36.2,81.3,0.4453,57.2,0.4759,24.1,0.3699,21.6,81.5,0.4418,60.9,0.4784,20.6,0.3211,20.3,0.7805,CLE,BRK,12/19/14,2015,0,BRK,1519.0247,1463.2482,0.710275328,0.289724672,95,91
384,3.7,108.9,104,85.5,0.4659,62.4,0.493,23.1,0.4042,26.3,0.7655,82.4,0.4375,60.2,0.476,22.2,0.3225,30.8,W,DEN,LAC,12/19/14,4.4,99.1,104.3,35.9,78.7,0.4569,55.2,0.5109,23.5,0.3548,25.8,82,0.4783,56,0.5301,26,0.3592,20.8,0.7805,DEN,LAC,12/19/14,2015,0,LAC,1482.5414,1657.887,0.393237393,0.606762607,109,106
385,7.5,94.8,103.5,87.2,0.4042,62.7,0.4385,24.5,0.3181,23.6,0.7049,81.5,0.4801,59.1,0.5135,22.4,0.3931,21.3,L,DET,TOR,12/19/14,4.9,105.9,111.6,38.9,82,0.4752,58.8,0.5282,23.2,0.3344,25.9,84.7,0.4817,61,0.523,23.7,0.375,26.5,0.8244,DET,TOR,12/19/14,2015,0,TOR,1312.4297,1605.7832,0.247306022,0.752693978,100,110
386,6,102.5,106.6,88.2,0.4364,68,0.4787,20.2,0.2915,26.5,0.7298,83.7,0.4627,60.7,0.4962,23,0.3759,28,L,LAL,OKC,12/19/14,3.8,99.7,102.1,37.8,83.5,0.4521,60,0.5033,23.5,0.3127,23.5,83.4,0.4571,60.6,0.4953,22.8,0.354,23.8,0.7443,LAL,OKC,12/19/14,2015,0,OKC,1402.7546,1571.1953,0.402760446,0.597239554,103,104
387,4.8,107.1,97.9,85.7,0.4772,70.9,0.4936,14.8,0.4017,23.9,0.8358,84,0.4377,57.3,0.4761,26.7,0.3584,19.7,L,MEM,CHI,12/19/14,5.2,96.3,97.6,36.8,84.9,0.4354,69.5,0.4616,15.4,0.3281,22.1,79.7,0.4363,57.3,0.4709,22.4,0.3517,26.4,0.7745,MEM,CHI,12/19/14,2015,0,CHI,1678.4237,1594.3278,0.742641083,0.257358917,97,103
388,7,91.2,99.6,72.6,0.4531,52.2,0.4862,20.4,0.3685,24.3,0.7506,76.2,0.4879,54,0.5277,22.2,0.3806,22.1,L,MIA,WAS,12/19/14,5.5,98.7,96.6,36.2,79.6,0.4569,60.6,0.4802,19,0.4041,24,81.6,0.4591,65.2,0.4839,16.4,0.3505,23.1,0.6842,MIA,WAS,12/19/14,2015,0,WAS,1463.2888,1580.5427,0.475190034,0.524809966,103,105
389,7.9,96.7,101.6,81.6,0.4582,62.9,0.4755,18.7,0.3976,20.5,0.7145,81.4,0.4798,62,0.5166,19.4,0.3627,22.3,L,ORL,UTA,12/19/14,7.8,100.3,95.5,38.9,79.7,0.4871,62.3,0.5104,17.4,0.4142,20.8,76.9,0.4678,59,0.5073,17.9,0.3253,24.6,0.7136,ORL,UTA,12/19/14,2015,0,UTA,1383.22,1380.1952,0.644066582,0.355933418,94,101
390,5,97.1,109.2,83.7,0.4283,60.1,0.4718,23.6,0.2866,25.3,0.7414,84.9,0.4734,59.3,0.5327,25.6,0.3395,27,L,PHI,CHO,12/19/14,5.2,100.4,94,38.1,80.6,0.4739,58.5,0.5059,22.1,0.3804,19.7,86.1,0.4263,68.3,0.4468,17.8,0.3492,20.3,0.7126,PHI,CHO,12/19/14,2015,0,CHO,1248.2511,1388.6779,0.442082307,0.557917693,91,109
391,6.7,109.3,102,85.5,0.4849,62.8,0.5089,22.7,0.4065,23.9,0.7558,89.3,0.438,67.1,0.4555,22.2,0.396,19.3,L,SAS,POR,12/19/14,5.5,98.6,103.1,39.1,89.6,0.4395,72.7,0.4807,16.9,0.2473,20.3,89,0.4508,63.5,0.4901,25.5,0.3535,17,0.8216,SAS,POR,12/19/14,2015,0,POR,1689.1185,1630.0576,0.714150473,0.285849527,119,129
392,4.8,98.1,103.1,86.1,0.4382,67.2,0.4796,18.9,0.2858,22.3,0.7477,84.6,0.4698,59.3,0.5021,25.3,0.3847,18.7,W,CHO,UTA,12/20/14,6.1,100.7,94.4,39.2,80.8,0.4841,63.2,0.5076,17.6,0.4101,20.6,76.8,0.4566,58.1,0.4933,18.7,0.3294,24.9,0.7436,CHO,UTA,12/20/14,2015,0,UTA,1401.7223,1392.0054,0.652847918,0.347152082,104,86
393,7,114.3,103.1,86.1,0.499,59.1,0.5812,27,0.3201,26.2,0.7611,82.9,0.4602,61.4,0.4843,21.5,0.3756,24.6,W,DAL,SAS,12/20/14,6.9,96.8,101.6,37.4,85.7,0.4373,67.4,0.4503,18.3,0.3856,20.4,82.4,0.4595,61.8,0.4819,20.6,0.3744,23.2,0.7866,DAL,SAS,12/20/14,2015,0,SAS,1617.7162,1672.1353,0.565222426,0.434777574,99,93
394,5,105.2,98.3,84.7,0.4592,62.3,0.4891,22.4,0.3819,24.9,0.7574,82.4,0.4171,61.2,0.4541,21.2,0.3044,29.6,W,DEN,IND,12/20/14,6.3,99.5,95.6,37.1,81.8,0.4554,63,0.4963,18.8,0.3052,28,86,0.4232,65.2,0.4466,20.8,0.3379,22.2,0.7167,DEN,IND,12/20/14,2015,0,IND,1489.7609,1450.4495,0.690389502,0.309610498,76,73
395,6.6,96.5,95.7,84.2,0.4099,49.3,0.4587,34.9,0.337,22.1,0.6967,82.8,0.4403,59.7,0.5053,23.1,0.2684,23.5,L,HOU,ATL,12/20/14,6.9,100,105.8,38,82.4,0.4626,57.1,0.5069,25.3,0.3547,20.9,80.5,0.4778,53.7,0.5251,26.8,0.3723,23.9,0.801,HOU,ATL,12/20/14,2015,0,ATL,1619.4987,1601.7139,0.66329749,0.33670251,97,104
396,8.2,109.7,100.1,79.4,0.491,52.4,0.5384,27,0.3958,28.9,0.7244,84.8,0.4471,61.1,0.4972,23.7,0.2994,24.5,W,LAC,MIL,12/20/14,9.3,105.9,100.3,38.5,79.9,0.4828,56.3,0.5393,23.6,0.3449,29,80.2,0.472,59.9,0.506,20.3,0.3634,21.8,0.7803,LAC,MIL,12/20/14,2015,0,MIL,1650.6675,1434.9385,0.860263739,0.139736261,106,102
397,7.8,110.1,104.7,83.8,0.5016,64.6,0.5428,19.2,0.3611,24.9,0.7861,83,0.4717,63.1,0.5102,19.9,0.3471,24.2,L,NOP,POR,12/20/14,5,98.6,105.1,38.4,88.6,0.4359,72.5,0.4749,16.1,0.2456,21.9,89.4,0.4611,63.3,0.5053,26.1,0.3527,17,0.7949,NOP,POR,12/20/14,2015,0,POR,1515.0254,1647.0409,0.454055959,0.545944041,88,114
398,4.1,92.5,95.6,81,0.4448,60.2,0.4874,20.8,0.3362,17.6,0.8214,78.2,0.4457,53.2,0.4801,25,0.3667,23.1,L,NYK,PHO,12/20/14,4.3,104,105.6,37.6,85.1,0.4419,62.6,0.4916,22.5,0.2959,28.4,86.3,0.454,57.3,0.493,29,0.3746,20.8,0.8094,NYK,PHO,12/20/14,2015,0,PHO,1394.5876,1522.0269,0.460593569,0.539406431,90,99
399,6.4,93.6,98.6,81.6,0.4336,61,0.4812,20.6,0.2898,23.6,0.7015,82.8,0.4371,56.8,0.4709,26,0.3584,23.5,W,BRK,DET,12/21/14,8.9,101.3,96,37.9,86,0.4445,61.8,0.4764,24.2,0.3571,22.5,85.2,0.429,61.6,0.4689,23.6,0.3181,22.2,0.6876,BRK,DET,12/21/14,2015,0,DET,1459.9896,1307.9845,0.810099675,0.189900325,110,105
400,3.2,103.2,97.4,78.4,0.4936,57.7,0.5482,20.7,0.345,25.7,0.7322,81.7,0.4652,61.4,0.5075,20.3,0.3306,18.5,W,CLE,MEM,12/21/14,6.1,99.6,100.7,39,85.4,0.4605,62.2,0.488,23.2,0.3638,19.5,84.8,0.4578,67.6,0.4961,17.2,0.2944,23.9,0.7488,CLE,MEM,12/21/14,2015,0,MEM,1522.2832,1664.9547,0.438897697,0.561102303,105,91
401,7.1,91,98.8,72.6,0.4479,51.4,0.4852,21.2,0.3586,25.2,0.7393,75.8,0.4875,52.9,0.529,22.9,0.3817,21.3,W,MIA,BOS,12/21/14,4,105.5,102.3,39.7,85.8,0.4628,64.1,0.4946,21.7,0.3729,23.4,89.4,0.449,65.6,0.5009,23.8,0.3045,20.1,0.7475,MIA,BOS,12/21/14,2015,0,BOS,1458.7593,1415.8867,0.694754208,0.305245792,100,84
402,6.7,92.6,103.1,85.6,0.4137,73.4,0.4398,12.2,0.2514,26.2,0.7205,83.4,0.4671,59.8,0.5263,23.6,0.3196,21.7,L,MIN,IND,12/21/14,6.5,100.1,95.7,37.2,81.2,0.46,63,0.4963,18.2,0.3272,28.1,86.7,0.4251,65.8,0.4512,20.9,0.3306,21.1,0.7161,MIN,IND,12/21/14,2015,0,IND,1369.3428,1447.3347,0.531629908,0.468370092,96,100
403,6,96.2,89.4,84,0.43,61.3,0.4847,22.7,0.2677,22.7,0.698,83.2,0.3954,59.1,0.4478,24.1,0.2548,24.4,L,OKC,NOP,12/21/14,5.8,101.4,97,39,82.5,0.4743,61.9,0.5079,20.6,0.3694,20.8,85.3,0.4428,66.7,0.4764,18.6,0.3202,20.2,0.749,OKC,NOP,12/21/14,2015,0,NOP,1574.2821,1497.5667,0.734437682,0.265562318,99,101
404,8.1,95.7,100.7,82.8,0.4485,63.3,0.467,19.5,0.388,20.1,0.6945,81.6,0.4737,61.2,0.518,20.4,0.335,22.2,L,ORL,PHI,12/21/14,6,97.1,84.1,35.5,80.8,0.4422,56.9,0.5026,23.9,0.3024,24.7,79.4,0.3841,53.7,0.4318,25.7,0.2754,24,0.6638,ORL,PHI,12/21/14,2015,0,PHI,1371.4098,1235.2067,0.795710016,0.204289984,88,96
405,6,99.9,103.3,78.8,0.4637,63.2,0.4973,15.6,0.3067,30.7,0.7382,84.8,0.4453,61,0.4833,23.8,0.331,26.4,W,SAC,LAL,12/21/14,6.2,108.3,101.9,40.4,85.6,0.4723,61.5,0.5132,24.1,0.3647,25,87.3,0.4334,66.8,0.4408,20.5,0.3929,23.8,0.7598,SAC,LAL,12/21/14,2015,0,LAL,1432.924,1399.6678,0.682889843,0.317110157,108,101
406,4.8,105.3,96.5,84.9,0.4628,58.2,0.4992,26.7,0.3887,21.7,0.7576,82.9,0.4452,61.2,0.4734,21.7,0.3551,20.6,W,TOR,NYK,12/21/14,7.3,105.2,96.1,38.4,83.3,0.4617,59,0.495,24.3,0.3714,25.1,79,0.4639,61,0.4815,18,0.4169,19.8,0.7804,TOR,NYK,12/21/14,2015,0,NYK,1610.2284,1385.8136,0.866166621,0.133833379,118,108
407,5.4,105.3,96.7,83.7,0.4852,67.1,0.5005,16.6,0.417,22.5,0.745,81.9,0.4248,62,0.4653,19.9,0.3096,28.7,L,WAS,PHO,12/21/14,4.7,103.6,103.8,37.4,85.6,0.4367,64,0.4783,21.6,0.2999,28,85.5,0.4541,57.9,0.4923,27.6,0.368,21,0.7901,WAS,PHO,12/21/14,2015,0,PHO,1585.0723,1530.8009,0.70848916,0.29151084,92,104
408,8.2,107.4,103.3,84,0.4641,65.1,0.4855,18.9,0.3856,28.3,0.7757,87.5,0.4489,67.3,0.4606,20.2,0.4267,22.2,W,CHI,TOR,12/22/14,5.5,108.1,113.4,39.4,82.4,0.4793,60.4,0.5265,22,0.3469,26.8,86.8,0.4789,61.7,0.5206,25.1,0.38,25.8,0.8348,CHI,TOR,12/22/14,2015,0,TOR,1607.7968,1612.4337,0.633892907,0.366107093,129,120
409,4.2,99.1,100.8,85,0.4458,66.2,0.4877,18.8,0.2929,23.2,0.7544,84.6,0.46,59.1,0.4944,25.5,0.3708,17.9,W,CHO,DEN,12/22/14,6.6,106.6,97.3,39.3,83.7,0.471,59.4,0.525,24.3,0.3516,26.8,89.1,0.4064,60.5,0.4629,28.6,0.2797,23.8,0.713,CHO,DEN,12/22/14,2015,0,DEN,1411.4436,1492.8756,0.526696089,0.473303911,110,82
410,7.2,112.2,106.6,87.1,0.491,60.5,0.5639,26.6,0.325,24.6,0.7428,83.3,0.4797,62.6,0.5055,20.7,0.3865,24,L,DAL,ATL,12/22/14,5.8,98,104.4,37.1,81.7,0.4564,55.7,0.4968,26,0.3654,20.2,79.3,0.481,53.9,0.5283,25.4,0.3697,24,0.7908,DAL,ATL,12/22/14,2015,0,ATL,1624.2036,1614.0352,0.653436725,0.346563275,102,105
411,5.6,109.8,98.3,85.1,0.5073,59.5,0.5625,25.6,0.3804,18.3,0.7561,87.2,0.4434,66.9,0.4743,20.3,0.3442,19.6,W,GSW,SAC,12/22/14,4.9,106,102.3,39.6,86.5,0.4594,63.7,0.4996,22.8,0.3625,25,78.4,0.4658,61.4,0.4908,17,0.3966,29.3,0.7776,GSW,SAC,12/22/14,2015,0,SAC,1711.0929,1437.7455,0.895590293,0.104409707,128,108
412,5.9,98.3,95.4,85.5,0.4165,50.8,0.4719,34.7,0.3336,21.8,0.6978,81.3,0.4443,57.5,0.5092,23.8,0.2804,23,W,HOU,POR,12/22/14,4.5,99.2,103.2,38.3,88.9,0.433,70,0.4745,18.9,0.2817,21.5,88.1,0.4564,62,0.4946,26.1,0.3638,16.5,0.8067,HOU,POR,12/22/14,2015,0,POR,1607.1774,1664.4996,0.561111234,0.438888766,110,95
413,5.8,106.7,98.8,85.7,0.4842,70.1,0.5034,15.6,0.4054,21.5,0.8429,83.3,0.4415,57.3,0.4778,26,0.3673,20.7,L,MEM,UTA,12/22/14,7.3,99.8,93.9,39.1,81.2,0.4807,62.1,0.5109,19.1,0.378,19.5,77.3,0.4505,58.9,0.4837,18.4,0.3313,25.1,0.7377,MEM,UTA,12/22/14,2015,0,UTA,1650.0111,1382.2841,0.892526008,0.107473992,91,97
414,6.6,111.9,103.8,85.2,0.5035,62,0.5256,23.2,0.4352,23.2,0.7435,89.4,0.4409,66.9,0.4587,22.5,0.3996,20.8,W,SAS,LAC,12/22/14,5.1,102.3,105.1,37.8,79.7,0.4757,56.5,0.5191,23.2,0.3882,24.9,82.9,0.4725,57.6,0.5181,25.3,0.359,22,0.7917,SAS,LAC,12/22/14,2015,0,LAC,1665.6478,1652.0786,0.657856564,0.342143436,125,118
415,3.2,100.6,92,81,0.4629,56.8,0.4973,24.2,0.3767,21.3,0.7866,85.3,0.4058,58.9,0.4525,26.4,0.3047,19.5,W,ATL,LAC,12/23/14,5.4,102.3,106.4,37,78.8,0.471,55.4,0.5059,23.4,0.4071,26.1,84.4,0.4711,58.7,0.5113,25.7,0.3689,22,0.7882,ATL,LAC,12/23/14,2015,0,LAC,1622.0476,1646.8014,0.606626072,0.393373928,107,104
416,6.2,93.4,98.6,82.4,0.4327,60.9,0.4834,21.5,0.2873,22.7,0.6859,83.5,0.429,56.5,0.4701,27,0.3331,24.1,W,BRK,DEN,12/23/14,7.3,105.9,97.6,39.5,85.2,0.4644,60,0.5229,25.2,0.3348,25.5,89.1,0.4113,61.4,0.4742,27.7,0.2695,23.4,0.7288,BRK,DEN,12/23/14,2015,0,DEN,1462.214,1473.476,0.624997976,0.375002024,102,96
